id	isolate	country	continent	group	group_2	region	state	species	year	source	detailed_source	location	comments	date_entered	datestamp	clpA	clpX	nifS	pepX	pyrG	recG	rplB	uvrA	ST (MLST)
865	AB07-3	Canada	North America	bc_ab	NA_west	Edmonton	AB	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			1/29/2015	1/29/2015	8	1	1	14	2	16	1	10	300
3652	S02	Canada	North America	bc_ab	NA_west	Fraser Valley	BC	Borrelia burgdorferi sensu stricto	1993	tick	Ixodes pacificus			1/9/2024	3/5/2024	2	2	1	2	2	2	2	2	16
3653	S03	Canada	North America	bc_ab	NA_west	Fraser Valley	BC	Borrelia burgdorferi sensu stricto	1993	tick	Ixodes pacificus			1/9/2024	3/5/2024	2	2	1	2	2	2	2	2	16
3654	S04	Canada	North America	bc_ab	NA_west	Squamish	BC	Borrelia burgdorferi sensu stricto	1993	tick	Ixodes angustus			1/9/2024	3/5/2024	4	4	3	3	3	21	6	3	43
3655	S05	Canada	North America	bc_ab	NA_west	Sunshine Coast	BC	Borrelia burgdorferi sensu stricto	1993	tick	Ixodes pacificus			1/9/2024	3/5/2024	6	1	114	140	1	7	4	11	408
3656	S06	Canada	North America	bc_ab	NA_west	Sunshine Coast	BC	Borrelia burgdorferi sensu stricto	1993	tick	Ixodes pacificus			1/9/2024	3/5/2024	8	1	15	120	1	18	1	7	333
3657	S08	Canada	North America	bc_ab	NA_west	Howe Sound	BC	Borrelia burgdorferi sensu stricto	1994	tick	Ixodes angustus			1/9/2024	3/5/2024	1	1	1	1	1	1	279	1	1121
3658	S09	Canada	North America	bc_ab	NA_west	Sunshine Coast	BC	Borrelia burgdorferi sensu stricto	1994	tick	Ixodes angustus			1/9/2024	3/5/2024	1	291	1	1	1	1	279	1	1122
3659	S10	Canada	North America	bc_ab	NA_west	Burnaby	BC	Borrelia burgdorferi sensu stricto	1994	tick	Ixodes pacificus			1/9/2024	3/5/2024	1	1	1	1	1	1	279	1	1121
3660	S11	Canada	North America	bc_ab	NA_west	Squamish	BC	Borrelia burgdorferi sensu stricto	1994	tick	Ixodes pacificus			1/9/2024	3/5/2024	18	12	1	11	2	15	1	2	29
3661	S12	Canada	North America	bc_ab	NA_west	Langley	BC	Borrelia burgdorferi sensu stricto	1994	tick	Ixodes pacificus			1/9/2024	3/5/2024	6	1	114	140	1	7	4	11	408
3662	S13	Canada	North America	bc_ab	NA_west	Vancouver Island	BC	Borrelia burgdorferi sensu stricto	1994	tick	Ixodes pacificus			1/9/2024	3/5/2024	1	1	1	1	1	1	279	1	1121
3663	S14	Canada	North America	bc_ab	NA_west	Mid-Island	BC	Borrelia burgdorferi sensu stricto	1994	tick	Ixodes pacificus			1/9/2024	3/5/2024	1	1	1	1	1	1	279	1	1121
3665	S16	Canada	North America	bc_ab	NA_west	Gulf Island	BC	Borrelia burgdorferi sensu stricto	1995	tick	Ixodes pacificus			1/9/2024	3/5/2024	1	1	1	1	1	1	279	1	1121
3666	S17	Canada	North America	bc_ab	NA_west	Vancouver Island	BC	Borrelia burgdorferi sensu stricto	1995	tick	Ixodes pacificus			1/9/2024	3/5/2024	1	1	1	1	1	1	279	1	1121
3667	S18	Canada	North America	bc_ab	NA_west	Vancouver Island	BC	Borrelia burgdorferi sensu stricto	1995	tick	Ixodes pacificus			1/9/2024	3/5/2024	1	1	1	1	1	1	279	1	1121
3668	S19	Canada	North America	bc_ab	NA_west	Coast Mountain	BC	Borrelia burgdorferi sensu stricto	1996	tick	Ixodes angustus			1/9/2024	3/5/2024	1	291	1	1	1	1	279	1	1122
3670	S21	Canada	North America	bc_ab	NA_west	Fraser Valley	BC	Borrelia burgdorferi sensu stricto	1997	tick	Ixodes pacificus			1/9/2024	3/5/2024	128	3	2	4	3	4	4	4	317
3671	S22	Canada	North America	bc_ab	NA_west	Coquitlam	BC	Borrelia burgdorferi sensu stricto	1997	tick	Ixodes pacificus			1/9/2024	3/6/2024	5	5	260	8	1	5	6	127	1131
3672	S23	Canada	North America	bc_ab	NA_west	Coquitlam	BC	Borrelia burgdorferi sensu stricto	1997	animal host	Apodemus sylvaticus Tissue Culture			1/9/2024	3/5/2024	5	5	260	8	1	5	6	127	1131
3673	S24	Canada	North America	bc_ab	NA_west	Port Moody	BC	Borrelia burgdorferi sensu stricto	1997	animal host	Apodemus sylvaticus Tissue Culture			1/9/2024	3/5/2024	128	3	2	4	3	4	4	4	317
3674	S25	Canada	North America	bc_ab	NA_west	Gulf Island	BC	Borrelia burgdorferi sensu stricto	1997	tick	Ixodes pacificus			1/9/2024	3/6/2024	5	5	260	8	1	5	6	127	1131
3675	S27	Canada	North America	bc_ab	NA_west	Howe Sound	BC	Borrelia burgdorferi sensu stricto	1998	tick	Ixodes pacificus			1/9/2024	3/6/2024	5	5	260	8	1	5	6	127	1131
3676	S29	Canada	North America	bc_ab	NA_west	Sunshine Coast	BC	Borrelia burgdorferi sensu stricto	1999	tick	Ixodes pacificus			1/9/2024	3/5/2024	8	1	15	120	1	18	1	7	333
3677	S30	Canada	North America	bc_ab	NA_west	Surrey	BC	Borrelia burgdorferi sensu stricto	2000	tick	Ixodes pacificus			1/9/2024	3/5/2024	5	5	4	5	301	5	280	6	1135
3678	S31	Canada	North America	bc_ab	NA_west	Gulf Island	BC	Borrelia burgdorferi sensu stricto	2000	tick	Ixodes pacificus			1/9/2024	3/5/2024	3	3	2	4	3	4	4	4	12
3679	S32	Canada	North America	bc_ab	NA_west	West Vancouver	BC	Borrelia burgdorferi sensu stricto	2000	tick	Ixodes pacificus			1/9/2024	3/5/2024	5	5	4	5	301	5	280	6	1135
3680	S33	Canada	North America	bc_ab	NA_west	North Vancouver	BC	Borrelia burgdorferi sensu stricto	2002	tick	Ixodes pacificus			1/9/2024	3/5/2024	8	1	15	94	2	20	96	7	268
3681	S35	Canada	North America	bc_ab	NA_west	North Vancouver	BC	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes pacificus			1/9/2024	3/5/2024	1	1	7	1	1	1	1	11	2
3682	S41	Canada	North America	bc_ab	NA_west	Vancouver Island	BC	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes auritulus			1/9/2024	3/5/2024	3	3	2	4	3	4	4	4	12
3684	S43	Canada	North America	bc_ab	NA_west	Bulkley Valley	BC	Borrelia burgdorferi sensu stricto	2008	tick	Ixodes angustus			1/9/2024	3/5/2024	3	3	2	4	3	4	4	4	12
3685	S44	Canada	North America	bc_ab	NA_west	North Vancouver	BC	Borrelia burgdorferi sensu stricto	2008	tick	Ixodes angustus			1/9/2024	3/5/2024	3	3	2	4	3	4	4	4	12
3686	S48	Canada	North America	bc_ab	NA_west	Vancouver	BC	Borrelia burgdorferi sensu stricto	2010	tick	Ixodes pacificus			1/9/2024	3/5/2024	18	12	1	11	2	15	1	2	29
412	114311	USA	North America	dc_adjacent	NA_eastern	Elk Neck State Park	MD	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"39.48381667, -75.97185"		1/29/2015	1/29/2015	5	7	5	1	6	1	4	9	11
415	113616	USA	North America	dc_adjacent	NA_eastern	Elk Neck State Park	MD	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"39.48381667, -75.97185"		1/29/2015	1/29/2015	9	1	1	7	1	6	1	10	14
472	114212	USA	North America	dc_adjacent	NA_eastern	Elk Neck State Park	MD	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"39.47778333, -75.98025"		1/29/2015	1/29/2015	6	1	5	1	1	7	1	1	58
3570	15-0078	USA	North America	dc_adjacent	NA_eastern		MD	Borrelia burgdorferi sensu stricto	2014	human	Synovial Fluid			5/4/2023	5/4/2023	4	1	1	1	224	6	1	217	754
2042	15-1893	USA	North America	dc_adjacent	NA_eastern		VA	Borrelia burgdorferi sensu stricto	2014	human	PCR on Synovial Fluid			12/4/2017	1/3/2018	4	1	1	1	1	6	1	7	3
3416	VA-1942	USA	North America	dc_adjacent	NA_eastern	Lesesne State Forest	VA	Borrelia burgdorferi sensu stricto	2011	tick	"Ixodes scapularis, nymph"	"37.8363, -78.9759"	SAMN05290121	3/24/2022	3/24/2022	10	5	4	6	1	15	1	6	36
3417	VA-2001	USA	North America	dc_adjacent	NA_eastern	Lesesne State Forest	VA	Borrelia burgdorferi sensu stricto	2011	tick	"Ixodes scapularis, nymph"	"37.8363, -78.9759"	SAMN05290122	3/24/2022	3/24/2022	4	1	1	1	1	6	1	7	3
3418	VA-2058	USA	North America	dc_adjacent	NA_eastern	Goochland County	VA	Borrelia burgdorferi sensu stricto	2011	tick	"Ixodes scapularis, nymph"	"37.5884, -77.6642"	SAMN05290123	3/24/2022	3/24/2022	10	5	4	6	1	15	1	6	36
3419	VA-2549	USA	North America	dc_adjacent	NA_eastern	Lesesne State Forest	VA	Borrelia burgdorferi sensu stricto	2011	tick	"Ixodes scapularis, nymph"	"37.8363, -78.9759"	SAMN05290124	3/24/2022	3/24/2022	1	1	1	1	1	1	1	1	1
3420	VA-5001	USA	North America	dc_adjacent	NA_eastern		VA	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"37.5, -79"	SAMN05290125	3/24/2022	3/24/2022	1	1	1	1	1	309	1	11	1023
3421	VA-5044	USA	North America	dc_adjacent	NA_eastern		VA	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"37.5, -79"	SAMN05290127	3/24/2022	3/24/2022	1	1	1	1	1	309	1	11	1023
3422	VA-5054	USA	North America	dc_adjacent	NA_eastern		VA	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"37.5, -79"	SAMN05290128	3/24/2022	3/24/2022	1	1	1	1	1	309	1	11	1023
3571	15-1849	USA	North America	dc_adjacent	NA_eastern		VA	Borrelia burgdorferi sensu stricto	2014	human	Synovial Fluid			5/4/2023	5/4/2023	4	4	3	217	3	3	3	3	755
3577	15-8808	USA	North America	dc_adjacent	NA_eastern		VA	Borrelia burgdorferi sensu stricto	2015	human	Synovial Fluid			5/4/2023	5/4/2023	4	1	189	1	1	6	1	7	761
426	2080802	USA	North America	east_mw_us	NA_midwest	Castle Rock State Park	IL	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"41.98586944, -89.360825"		1/29/2015	1/29/2015	18	12	1	11	2	15	1	2	29
1399	Mid315	USA	North America	east_mw_us	NA_midwest	Castle Rock State Park	IL	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"41.97823, -89.36867"		1/29/2015	1/29/2015	5	5	4	114	1	15	1	6	302
1400	Mid327	USA	North America	east_mw_us	NA_midwest	Castle Rock State Park	IL	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"41.97823, -89.36867"		1/29/2015	1/29/2015	3	3	2	4	3	4	4	4	12
1401	Mid337	USA	North America	east_mw_us	NA_midwest	Castle Rock State Park	IL	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"41.97823, -89.36867"		1/29/2015	1/29/2015	8	1	1	1	4	16	1	7	32
1402	Mid352	USA	North America	east_mw_us	NA_midwest	Castle Rock State Park	IL	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"41.97823, -89.36867"		1/29/2015	1/29/2015	3	119	2	2	3	4	4	4	390
1407	Mid761	USA	North America	east_mw_us	NA_midwest	Fort Sheridan (Lake Co.)	IL	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"42.21857, -87.814156"		1/29/2015	1/29/2015	24	14	4	18	11	19	1	12	56
1408	Mid762	USA	North America	east_mw_us	NA_midwest	Fort Sheridan (Lake Co.)	IL	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"42.21857, -87.814156"		1/29/2015	1/29/2015	8	1	1	14	2	6	1	10	48
1409	Mid787	USA	North America	east_mw_us	NA_midwest	Fort Sheridan (Lake Co.)	IL	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"42.21857, -87.814156"		1/29/2015	1/29/2015	12	120	1	2	1	16	2	2	393
1421	Mid331	USA	North America	east_mw_us	NA_midwest	Castle Rock State Park	IL	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"41.97823, -89.36867"		1/29/2015	1/29/2015	12	1	1	7	112	6	1	10	301
1398	Mid054	USA	North America	east_mw_us	NA_midwest	Tippecanoe	IN	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"41.11702, -86.60069"		1/29/2015	1/29/2015	7	6	12	1	2	5	5	83	223
1411	C6	USA	North America	east_mw_us	NA_midwest	Tippecanoe	IN	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"41.11702, -86.60069"		1/29/2015	1/29/2015	4	4	3	3	3	3	3	3	19
1412	C14	USA	North America	east_mw_us	NA_midwest	Tippecanoe	IN	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"41.11702, -86.60069"		1/29/2015	1/29/2015	8	1	15	94	2	20	76	7	395
413	519508	USA	North America	east_mw_us	NA_midwest	Van Buren State Park	MI	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"42.33023333, -86.30940278"		1/29/2015	1/29/2015	3	3	2	4	3	4	4	4	12
431	519014	USA	North America	east_mw_us	NA_midwest	Van Buren State Park	MI	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"42.33023333, -86.30940278"		1/29/2015	1/29/2015	8	1	1	1	4	16	1	7	32
432	519512	USA	North America	east_mw_us	NA_midwest	Van Buren State Park	MI	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"42.33023333, -86.30940278"		1/29/2015	1/29/2015	8	1	1	1	4	16	1	7	32
433	519519	USA	North America	east_mw_us	NA_midwest	Van Buren State Park	MI	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"42.33023333, -86.30940278"		1/29/2015	1/29/2015	8	1	1	1	4	16	1	7	32
434	519612	USA	North America	east_mw_us	NA_midwest	Van Buren State Park	MI	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"42.33068333, -86.30995278"		1/29/2015	1/29/2015	8	1	1	1	4	16	1	7	32
460	2228004	USA	North America	east_mw_us	NA_midwest	Van Buren State Park	MI	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"42.33783333, -86.30368056"		1/29/2015	1/29/2015	8	1	1	14	2	6	1	10	48
1413	C43	USA	North America	east_mw_us	NA_midwest	Van Buren State Park	MI-LP	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"42.33715, -86.30177"		1/29/2015	1/29/2015	105	2	2	2	1	8	1	2	235
1415	C303	USA	North America	east_mw_us	NA_midwest	Van Buren State Park	MI-LP	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"42.33715, -86.30177"		1/29/2015	1/29/2015	8	1	1	1	4	16	1	7	32
1406	Mid660	USA	North America	east_mw_us	NA_midwest	Menominee South (Erdman)	MI-UP	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"45.15831, -87.70145"		1/29/2015	1/29/2015	7	6	12	1	2	5	5	83	223
2045	15-2880	USA	North America	east_mw_us	NA_midwest		MO	Borrelia burgdorferi sensu stricto	2015	human	PCR on Synovial Fluid			12/4/2017	1/3/2018	4	4	3	3	3	3	3	3	19
1675	PAli	Germany	Europe	mainland_europe	EU	Regensburg	Bavaria	Borrelia burgdorferi sensu stricto	1994	human	skin	"49.0134, 12.1016"		1/29/2015	1/29/2015	1	1	1	1	1	1	1	1	1
48	NE49	Switzerland	Europe	mainland_europe	EU			Borrelia burgdorferi sensu stricto		tick	Ixodes ricinus			1/29/2015	1/29/2015	13	8	10	10	9	9	7	15	26
1681	PKa II	Germany	Europe	mainland_europe	EU	Munich	Bavaria	Borrelia burgdorferi sensu stricto	1984	human	CSF	"48.1351, 11.5819"		1/29/2015	1/29/2015	1	1	1	1	1	1	1	1	1
1685	PTa	Germany	Europe	mainland_europe	EU	Munich	Bavaria	Borrelia burgdorferi sensu stricto	1994	human	CSF	"48.1351, 11.5819"		1/29/2015	1/29/2015	1	1	1	1	1	1	1	1	1
1674	PAbe	Germany	Europe	mainland_europe	EU	Munich	Bavaria	Borrelia burgdorferi sensu stricto	1997	human	CSF	"48.1351, 11.5819"		1/29/2015	1/29/2015	1	1	1	1	1	1	1	1	1
1687	PWB	Germany	Europe	mainland_europe	EU	Rosenheim	Bavaria	Borrelia burgdorferi sensu stricto	1999	human	skin	"47.8571, 12.1181"		1/29/2015	1/29/2015	1	1	1	1	1	1	1	1	1
47	IPT198	France	Europe	mainland_europe	EU	Normandie		Borrelia burgdorferi sensu stricto		tick	Ixodes ricinus			1/29/2015	1/29/2015	13	10	13	10	9	9	7	15	25
1696	PSpm	Germany	Europe	mainland_europe	EU	Deggendorf		Borrelia burgdorferi sensu stricto	1995	human	CSF	"48.8408, 12.9574"		1/29/2015	1/29/2015	14	1	11	1	1	1	1	10	20
1711	5TIII164	Germany	Europe	mainland_europe	EU	Angelberger Forst	Bavaria	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes ricinus	"48.11, 10.575333"		1/29/2015	1/29/2015	14	1	11	1	1	1	1	10	20
1702	PFhe_II	Germany	Europe	mainland_europe	EU	Munich	Bavaria	Borrelia burgdorferi sensu stricto	2010	human	skin			1/29/2015	3/19/2024	14	1	11	1	1	10	1	10	21
1678	PHas	Germany	Europe	mainland_europe	EU	Ulm	Bavaria	Borrelia burgdorferi sensu stricto	1992	human	CSF	"48.401, 9.9876"		1/29/2015	1/29/2015	1	1	1	1	1	1	1	1	1
1733	5NA111	Germany	Europe	mainland_europe	EU	Nymphenburger Schlosspark	Bavaria	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes ricinus	"48.1605555, 11.4925"		1/29/2015	3/16/2015	14	1	136	1	1	1	1	10	592
1715	5BA322	Germany	Europe	mainland_europe	EU	Berg/Starnberger See	Bavaria	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes ricinus	"47.9619444, 11.3480556"		1/29/2015	1/29/2015	14	1	11	1	1	1	1	10	20
1684	PShl	Germany	Europe	mainland_europe	EU	Tubingen		Borrelia burgdorferi sensu stricto	1992	human	skin	"48.5216, 9.0576"		1/29/2015	1/29/2015	1	1	1	1	1	1	1	1	1
1717	6BIII293	Germany	Europe	mainland_europe	EU	Bad Mergentheim	Bavaria	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes ricinus	"47.9619444, 11.3480556"		1/29/2015	1/29/2015	14	1	11	1	1	11	1	10	284
2787	Bol26_wgs	Italy	Europe	mainland_europe	EU			Borrelia burgdorferi sensu stricto		human				2/17/2020	3/5/2024	14	1	11	119	1	1	1	10	332
38	IPT69	France	Europe	mainland_europe	EU	Alsace		Borrelia burgdorferi sensu stricto		tick	Ixodes ricinus			1/29/2015	1/29/2015	14	1	11	1	1	1	1	10	20
1680	PKa I	Germany	Europe	mainland_europe	EU	Munich	Bavaria	Borrelia burgdorferi sensu stricto	1983	human	CSF	"48.1315, 11.5819"		1/29/2015	1/29/2015	1	1	1	1	1	1	1	1	1
1726	4EGA133	Germany	Europe	mainland_europe	EU	Englischer Garten	Bavaria	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes ricinus	"48.15027777, 11.59"		1/29/2015	1/29/2015	14	1	11	1	1	11	1	10	284
41	IPT19	France	Europe	mainland_europe	EU	Alsace		Borrelia burgdorferi sensu stricto		tick	Ixodes ricinus			1/29/2015	1/29/2015	14	1	11	1	1	10	1	10	21
1677	PDe	Germany	Europe	mainland_europe	EU	Kassel		Borrelia burgdorferi sensu stricto	1994	human	CSF	"51.3127, 9.4797"		1/29/2015	1/29/2015	1	1	1	1	1	1	1	1	1
1151	0120750I	Italy	Europe	mainland_europe	EU	South-Tirol	Überetsch-Unterland	Borrelia burgdorferi sensu stricto	2009	tick	Ixodes ricinus	"46.4371666, 11.2845494"		1/29/2015	5/10/2022	132	10	10	10	120	9	7	101	356
1704	PKIF I	Germany	Europe	mainland_europe	EU	Munich	Bavaria	Borrelia burgdorferi sensu stricto	1988	human	skin	"48.1351, 11.5819"		1/29/2015	1/29/2015	15	9	12	8	1	11	8	16	24
1727	6EGIII57	Germany	Europe	mainland_europe	EU	Englischer Garten	Bavaria	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes ricinus	"48.15027777, 11.59"		1/29/2015	1/29/2015	14	1	11	1	1	11	1	10	284
1692	PMeh	Germany	Europe	mainland_europe	EU	Garmisch	Bavaria	Borrelia burgdorferi sensu stricto	1996	human	PKJ	"47.4916, 11.0954"		1/29/2015	1/29/2015	14	1	11	1	1	1	1	10	20
1694	PMi	Germany	Europe	mainland_europe	EU	Munich	Bavaria	Borrelia burgdorferi sensu stricto	1994	human	CSF	"48.1351, 11.5819"		1/29/2015	1/29/2015	14	1	11	1	1	1	1	10	20
1720	6DI63	Germany	Europe	mainland_europe	EU	Berg/Starnberger See	Bavaria	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes ricinus	"47.9619444, 11.3480556"		1/29/2015	1/29/2015	14	1	11	162	1	1	1	10	589
49	Z41293	Germany	Europe	mainland_europe	EU			Borrelia burgdorferi sensu stricto		tick	Ixodes ricinus			1/29/2015	1/29/2015	17	10	14	10	10	13	9	17	27
50	Z41493	Germany	Europe	mainland_europe	EU			Borrelia burgdorferi sensu stricto		tick	Ixodes ricinus			1/29/2015	1/29/2015	17	11	10	10	9	14	10	18	28
1686	PWag	Germany	Europe	mainland_europe	EU	Munich	Bavaria	Borrelia burgdorferi sensu stricto	1994	human	CSF	"48.1351, 11.5819"		1/29/2015	3/16/2015	1	1	1	1	1	1	1	1	1
1710	5TI25	Germany	Europe	mainland_europe	EU	Angelberger Forst	Bavaria	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes ricinus	"48.11, 10.575333"		1/29/2015	1/29/2015	14	1	11	1	1	1	1	10	20
1705	PKIF II	Germany	Europe	mainland_europe	EU	Munich	Bavaria	Borrelia burgdorferi sensu stricto	1988	human	skin	"48.1351, 11.5819"		1/29/2015	1/29/2015	15	9	12	8	1	11	8	16	24
1714	5BIII222	Germany	Europe	mainland_europe	EU	Berg/Starnberger See	Bavaria	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes ricinus	"47.9619444, 11.3480556"		1/29/2015	1/29/2015	14	1	11	1	1	1	1	10	20
1729	5KIII134	Germany	Europe	mainland_europe	EU	Kerschlach (Ammersee)	Bavaria	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes ricinus	"47.91583333, 12.21222222"		1/29/2015	1/29/2015	14	1	11	1	1	10	1	10	21
1884	94B24	Germany	Europe	mainland_europe	EU			Borrelia burgdorferi sensu stricto	2005	tick	Ixodes ricinus			3/3/2016	3/3/2016	14	1	11	1	1	1	1	157	546
1066	Bol26	Italy	Europe	mainland_europe	EU			Borrelia burgdorferi sensu stricto		human			GenBank	1/29/2015	1/29/2015	14	1	11	119	1	1	1	10	332
1724	5EGI8	Germany	Europe	mainland_europe	EU	Englischer Garten	Bavaria	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes ricinus	"48.15027777, 11.59"		1/29/2015	1/29/2015	14	1	11	1	1	1	1	10	20
46	IPT193	France	Europe	mainland_europe	EU	Normandie		Borrelia burgdorferi sensu stricto		tick	Ixodes ricinus			1/29/2015	1/29/2015	13	10	13	10	9	9	7	15	25
1725	6EGI5	Germany	Europe	mainland_europe	EU	Englischer Garten	Bavaria	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes ricinus	"48.15027777, 11.59"		1/29/2015	1/29/2015	14	1	11	1	1	1	1	10	20
1881	22B64	Germany	Europe	mainland_europe	EU			Borrelia burgdorferi sensu stricto	2005	tick	Ixodes ricinus			3/3/2016	3/3/2016	217	1	11	1	1	1	1	10	673
1541	BP-2	Canada	North America	manitoba	NA_midwest	Buffalo Point	MB	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"49.0005999, -95.2332999"		1/29/2015	2/23/2022	8	2	5	93	2	8	1	84	225
2275	MB11-84	Canada	North America	manitoba	NA_midwest	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.85, -97.47"		3/13/2018	3/13/2018	25	4	3	3	3	21	6	2	233
2258	MB11-121	Canada	North America	manitoba	NA_midwest	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.37, -98.24"		3/13/2018	3/13/2018	4	4	3	3	3	21	6	104	410
2206	BP-37	Canada	North America	manitoba	NA_midwest	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"49, -95.23"		3/13/2018	3/13/2018	18	2	1	2	1	16	4	2	528
2440	Bb16-59-1	Canada	North America	manitoba	NA_midwest	Buffalo Point	MB	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.0127, -95.2396"		3/13/2018	3/13/2018	8	1	15	8	12	20	1	7	51
1536	BP-32	Canada	North America	manitoba	NA_midwest	Buffalo Point	MB	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"49.0005999, -95.2332999"		1/29/2015	1/29/2015	14	1	5	2	2	1	1	10	530
2198	BP-17	Canada	North America	manitoba	NA_midwest	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"49, -95.23"		3/13/2018	3/13/2018	23	1	17	20	2	1	1	10	55
2439	Bb16-57-1	Canada	North America	manitoba	NA_midwest	Buffalo Point	MB	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.0127, -95.2396"		3/13/2018	3/13/2018	18	12	1	11	2	15	1	2	29
2391	Bb16-17-1	Canada	North America	manitoba	NA_midwest	Buffalo Point	MB	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.0127, -95.2396"		3/13/2018	3/13/2018	3	3	2	2	3	4	4	4	221
2436	Bb16-49	Canada	North America	manitoba	NA_midwest	Buffalo Point	MB	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.0127, -95.2396"		3/13/2018	3/13/2018	8	1	1	1	4	16	1	7	32
1534	BP-11	Canada	North America	manitoba	NA_midwest	Buffalo Point	MB	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"49.0005999, -95.2332999"		1/29/2015	1/29/2015	18	2	1	2	1	16	4	2	528
2038	Bb16-54	Canada	North America	manitoba	NA_midwest	Buffalo Point	MB	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.0127, -95.2396"		10/16/2017	10/16/2017	244	2	1	2	1	16	4	2	741
2211	BP-6	Canada	North America	manitoba	NA_midwest	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"49, -95.23"		3/13/2018	3/13/2018	20	4	3	3	3	3	3	3	31
1533	BP-40	Canada	North America	manitoba	NA_midwest	Buffalo Point	MB	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"49.0005999, -95.2332999"		1/29/2015	1/29/2015	3	3	2	2	5	4	4	4	527
2205	BP-36	Canada	North America	manitoba	NA_midwest	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"49, -95.23"		3/13/2018	3/13/2018	18	12	1	11	2	15	1	2	29
2443	Bb16-66	Canada	North America	manitoba	NA_midwest	Buffalo Point	MB	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.0127, -95.2396"		3/13/2018	3/13/2018	107	2	1	95	2	18	4	3	237
1532	BP-43	Canada	North America	manitoba	NA_midwest	Buffalo Point	MB	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"49.0005999, -95.2332999"		1/29/2015	1/29/2015	3	3	16	2	3	4	4	10	526
